ID;Idade;GrupoIdade;Rotatividade;Viagem;HoraTrabalhada;Departamento;DistanciaCasa;Educacao;AreadeAtuacao;ContagemEmpregados;NumeroEmpregados;SatisfacaoAmbiental;Gênero;TaxaHoraria;InvolvimentoTrabalho;NivelTrabalho;CargoTrabalho;SatisfacaoTrabalho;EstadoCivil;RendaMensal;PisoSalarial;TaxaMensal;NumEmpresasTrabalhadas;AcimaDe18;HoraExtra;PercentualdeAumentoSalarial;AvaliacaoDesempenho;SatisfacaoRelacionamento;HorarioPadrao;ComprarAcoes;AnosTrabalhados;TempodeTreinoAnoPassado;BalancaPessoal;AnosDeEmpresa;AnosNoCargoAtual;AnosDesdeAUtilmaPromocao;AnosComoDiretor
RM268;25;18-25;Não;Não_Viaja;675;Pesquisa e Desenvolvimento;5;2;Ciências Humanas;1;369;2;Masculino;85;4;2;Representante de saúde;1;Divorciado;4000;Ate 5k;18384;1;Sim;Não;12;3;4;80;2;6;2;3;6;3;1;5
RM398;25;18-25;Não;Viaja_Raramente;891;Vendas;4;2;Ciências Humanas;1;527;2;Feminino;99;2;2;Vendas Executive;4;Solteiro;4487;Ate 5k;12090;1;Sim;Sim;11;3;2;80;0;5;3;3;5;4;1;3
RM406;25;18-25;Sim;Viaja_Raramente;688;Pesquisa e Desenvolvimento;3;3;Médica;1;538;1;Masculino;91;3;1;Técnico de laboratório;1;Casado;4031;Ate 5k;9396;5;Sim;Não;13;3;3;80;1;6;5;3;2;2;0;
RM479;25;18-25;Não;Viaja_Raramente;622;Vendas;13;1;Médica;1;645;2;Masculino;40;3;1;Representativo de Vendas;3;Casado;2096;Ate 5k;26376;1;Sim;Não;11;3;3;80;0;7;1;3;7;4;0;6
RM518;25;18-25;Não;Viaja_Raramente;810;Vendas;8;3;Ciências Humanas;1;707;4;Masculino;57;4;2;Vendas Executive;2;Casado;4851;Ate 5k;15678;0;Sim;Não;22;4;3;80;1;4;4;3;3;2;1;2
RM564;25;18-25;Não;Viaja_Raramente;883;Vendas;26;1;Médica;1;781;3;Feminino;32;3;2;Vendas Executive;4;Solteiro;6180;5k-10k;22807;1;Sim;Não;23;4;2;80;0;6;5;2;6;5;1;4
RM619;25;18-25;Não;Viaja_Raramente;180;Pesquisa e Desenvolvimento;2;1;Médica;1;854;1;Masculino;65;4;1;Cientista Pesquisador;1;Solteiro;3424;Ate 5k;21632;7;Sim;Não;13;3;3;80;0;6;3;2;4;3;0;1
RM635;25;18-25;Não;Viaja_Raramente;141;Vendas;3;1;Outro;1;879;3;Masculino;98;3;2;Vendas Executive;1;Casado;4194;Ate 5k;14363;1;Sim;Sim;18;3;4;80;0;5;3;3;5;3;0;3
RM639;25;18-25;Não;Viaja_Raramente;583;Vendas;4;1;Marketing;1;885;3;Masculino;87;2;2;Vendas Executive;1;Casado;4256;Ate 5k;18154;1;Sim;Não;12;3;1;80;0;5;1;4;5;2;0;3
RM684;25;18-25;Sim;Viaja_Raramente;867;Vendas;19;2;Marketing;1;952;3;Masculino;36;2;1;Representativo de Vendas;2;Casado;2413;Ate 5k;18798;1;Sim;Sim;18;3;3;80;3;1;2;3;1;0;0;0
RM797;25;18-25;Sim;Viaja_Raramente;1219;Pesquisa e Desenvolvimento;4;1;Graduação Técnica;1;1106;4;Masculino;32;3;1;Técnico de laboratório;4;Casado;3691;Ate 5k;4605;1;Sim;Sim;15;3;2;80;1;7;3;4;7;7;5;6
RM886;25;18-25;Não;Viaja_Raramente;1356;Vendas;10;4;Ciências Humanas;1;1240;3;Masculino;57;3;2;Vendas Executive;4;Solteiro;4950;Ate 5k;20623;0;Sim;Não;14;3;2;80;0;5;4;3;4;3;1;1
RM912;25;18-25;Sim;Viaja_Frequentemente;599;Vendas;24;1;Ciências Humanas;1;1273;3;Masculino;73;1;1;Representativo de Vendas;4;Solteiro;1118;Ate 5k;8040;1;Sim;Sim;14;3;4;80;0;1;4;3;1;0;1;0
RM935;25;18-25;Não;Viaja_Raramente;266;Pesquisa e Desenvolvimento;1;3;Médica;1;1303;4;Feminino;40;3;1;Cientista Pesquisador;2;Solteiro;2096;Ate 5k;18830;1;Sim;Não;18;3;4;80;0;2;3;2;2;2;2;1
RM966;25;18-25;Não;Viaja_Raramente;882;Pesquisa e Desenvolvimento;19;1;Médica;1;1358;4;Masculino;67;3;1;Técnico de laboratório;4;Casado;3669;Ate 5k;9075;3;Sim;Não;11;3;3;80;3;7;6;2;3;2;1;2
RM994;25;18-25;Não;Viaja_Raramente;1372;Vendas;18;1;Ciências Humanas;1;1399;1;Masculino;93;4;2;Vendas Executive;3;Casado;6232;5k-10k;12477;2;Sim;Não;11;3;2;80;0;6;3;2;3;2;1;2
RM1004;25;18-25;Não;Viaja_Raramente;949;Pesquisa e Desenvolvimento;1;3;Graduação Técnica;1;1415;1;Masculino;81;3;1;Técnico de laboratório;4;Casado;3229;Ate 5k;4910;4;Sim;Não;11;3;2;80;1;7;2;2;3;2;0;2
RM1022;25;18-25;Sim;Viaja_Raramente;383;Vendas;9;2;Ciências Humanas;1;1439;1;Masculino;68;2;1;Representativo de Vendas;1;Casado;4400;Ate 5k;15182;3;Sim;Não;12;3;1;80;0;6;2;3;3;2;2;2
RM1175;25;18-25;Não;Viaja_Frequentemente;772;Pesquisa e Desenvolvimento;2;1;Ciências Humanas;1;1653;4;Masculino;77;4;2;Diretor de Manufatura;3;Divorciado;5206;5k-10k;4973;1;Sim;Não;17;3;3;80;2;7;6;3;7;7;0;7
RM1412;25;18-25;Não;Viaja_Raramente;309;Recursos Humanos;2;3;Recursos Humanos;1;1987;3;Feminino;82;3;1;Recursos Humanos;2;Casado;2187;Ate 5k;19655;4;Sim;Não;14;3;3;80;0;6;3;3;2;0;1;2
RM1414;25;18-25;Não;Viaja_Raramente;977;Pesquisa e Desenvolvimento;2;1;Outro;1;1992;4;Masculino;57;3;1;Técnico de laboratório;3;Divorciado;3977;Ate 5k;7298;6;Sim;Sim;19;3;3;80;1;7;2;2;2;2;0;2
RM1434;25;18-25;Não;Viaja_Raramente;1382;Vendas;8;2;Outro;1;2018;1;Feminino;85;3;2;Vendas Executive;3;Divorciado;4907;Ate 5k;13684;0;Sim;Sim;22;4;2;80;1;6;3;2;5;3;0;4
RM043;26;26-35;Sim;Viaja_Raramente;1357;Pesquisa e Desenvolvimento;25;3;Ciências Humanas;1;55;1;Masculino;48;1;1;Técnico de laboratório;3;Solteiro;2293;Ate 5k;10558;1;Sim;Não;12;3;3;80;0;1;2;2;1;0;0;1
RM055;26;26-35;Não;Viaja_Raramente;1443;Vendas;23;3;Marketing;1;72;3;Feminino;47;2;2;Vendas Executive;4;Casado;4157;Ate 5k;21436;7;Sim;Sim;19;3;3;80;1;5;2;2;2;2;0;0
RM126;26;26-35;Não;Viaja_Raramente;841;Pesquisa e Desenvolvimento;6;3;Outro;1;164;3;Feminino;46;2;1;Cientista Pesquisador;2;Casado;2368;Ate 5k;23300;1;Sim;Não;19;3;3;80;0;5;3;2;5;4;4;3
RM135;26;26-35;Não;Viaja_Raramente;1355;Recursos Humanos;25;1;Ciências Humanas;1;177;3;Feminino;61;3;1;Recursos Humanos;3;Casado;2942;Ate 5k;8916;1;Sim;Não;23;4;4;80;1;8;3;3;8;7;5;7
RM279;26;26-35;Não;Viaja_Frequentemente;1479;Pesquisa e Desenvolvimento;1;3;Ciências Humanas;1;384;3;Feminino;84;3;2;Diretor de Manufatura;2;Divorciado;6397;5k-10k;26767;1;Sim;Não;20;4;1;80;1;6;6;1;6;5;1;4
RM285;26;26-35;Não;Viaja_Frequentemente;496;Pesquisa e Desenvolvimento;11;2;Médica;1;390;1;Masculino;60;3;2;Representante de saúde;1;Casado;4741;Ate 5k;22722;1;Sim;Sim;13;3;3;80;1;5;3;3;5;3;3;3
RM289;26;26-35;Sim;Viaja_Raramente;1449;Pesquisa e Desenvolvimento;16;4;Médica;1;394;1;Masculino;45;3;1;Técnico de laboratório;2;Divorciado;2373;Ate 5k;14180;2;Sim;Sim;13;3;4;80;1;5;2;3;3;2;0;2
RM294;26;26-35;Sim;Viaja_Raramente;950;Vendas;4;4;Marketing;1;401;4;Masculino;48;2;2;Vendas Executive;4;Solteiro;5828;5k-10k;8450;1;Sim;Sim;12;3;2;80;0;8;0;3;8;7;7;4
RM356;26;26-35;Não;Viaja_Raramente;933;Vendas;1;3;Ciências Humanas;1;476;3;Masculino;57;3;2;Vendas Executive;3;Casado;5296;5k-10k;20156;1;Sim;Não;17;3;2;80;1;8;3;3;8;7;7;7
RM383;26;26-35;Sim;Viaja_Frequentemente;575;Pesquisa e Desenvolvimento;3;1;Graduação Técnica;1;510;3;Masculino;73;3;1;Cientista Pesquisador;1;Solteiro;3102;Ate 5k;6582;0;Sim;Não;22;4;3;80;0;7;2;3;6;4;0;4
RM419;26;26-35;Não;Viaja_Raramente;1349;Pesquisa e Desenvolvimento;23;3;Ciências Humanas;1;560;1;Feminino;90;3;1;Cientista Pesquisador;4;Divorciado;2886;Ate 5k;3032;1;Sim;Não;22;4;2;80;2;3;3;1;3;2;0;2
RM454;26;26-35;Sim;Viaja_Frequentemente;426;Recursos Humanos;17;4;Ciências Humanas;1;608;2;Feminino;58;3;1;Recursos Humanos;3;Divorciado;2741;Ate 5k;22808;0;Sim;Sim;11;3;2;80;1;8;2;2;7;7;1;0
RM461;26;26-35;Não;Viaja_Raramente;775;Vendas;29;2;Médica;1;618;1;Masculino;45;3;2;Vendas Executive;3;Divorciado;4306;Ate 5k;4267;5;Sim;Não;12;3;1;80;2;8;5;3;0;0;0;0
RM464;26;26-35;Sim;Viaja_Raramente;471;Pesquisa e Desenvolvimento;24;3;Graduação Técnica;1;622;3;Masculino;66;1;1;Técnico de laboratório;4;Solteiro;2340;Ate 5k;23213;1;Sim;Sim;18;3;2;80;0;1;3;1;1;0;0;0
RM476;26;26-35;Não;Viaja_Raramente;703;Vendas;28;2;Marketing;1;641;1;Masculino;66;3;2;Vendas Executive;2;Casado;6272;5k-10k;7428;1;Sim;Não;20;4;4;80;2;6;5;4;5;3;1;4
RM506;26;26-35;Não;Viaja_Raramente;991;Pesquisa e Desenvolvimento;6;3;Ciências Humanas;1;686;3;Feminino;71;3;1;Técnico de laboratório;4;Casado;2659;Ate 5k;17759;1;Sim;Sim;13;3;3;80;1;3;2;3;3;2;0;2
RM572;26;26-35;Não;Viaja_Frequentemente;575;Pesquisa e Desenvolvimento;1;2;Ciências Humanas;1;792;1;Feminino;71;1;1;Técnico de laboratório;4;Divorciado;4364;Ate 5k;5288;3;Sim;Não;14;3;1;80;1;5;2;3;2;2;2;0
RM574;26;26-35;Sim;Viaja_Raramente;1146;Vendas;8;3;Graduação Técnica;1;796;4;Masculino;38;2;2;Vendas Executive;1;Solteiro;5326;5k-10k;3064;6;Sim;Não;17;3;3;80;0;6;2;2;4;3;1;2
RM615;26;26-35;Sim;Viaja_Frequentemente;887;Pesquisa e Desenvolvimento;5;2;Médica;1;848;3;Feminino;88;2;1;Cientista Pesquisador;3;Casado;2366;Ate 5k;20898;1;Sim;Sim;14;3;1;80;1;8;2;3;8;7;1;7
RM686;26;26-35;Não;Viaja_Frequentemente;1283;Vendas;1;3;Médica;1;956;3;Masculino;52;2;2;Vendas Executive;1;Solteiro;4294;Ate 5k;11148;1;Sim;Não;12;3;2;80;0;7;2;3;7;7;0;7
RM734;26;26-35;Não;Viaja_Raramente;1066;Pesquisa e Desenvolvimento;2;2;Médica;1;1018;4;Masculino;32;4;2;Diretor de Manufatura;4;Casado;5472;5k-10k;3334;1;Sim;Não;12;3;2;80;0;8;2;3;8;7;1;3
RM749;26;26-35;Sim;Não_Viaja;265;Vendas;29;2;Médica;1;1037;2;Masculino;79;1;2;Vendas Executive;1;Solteiro;4969;Ate 5k;21813;8;Sim;Não;18;3;4;80;0;7;6;3;2;2;2;2
RM763;26;26-35;Sim;Viaja_Frequentemente;342;Pesquisa e Desenvolvimento;2;3;Ciências Humanas;1;1053;1;Masculino;57;3;1;Cientista Pesquisador;1;Casado;2042;Ate 5k;15346;6;Sim;Sim;14;3;2;80;1;6;2;3;3;2;1;2
RM770;26;26-35;Não;Viaja_Frequentemente;921;Pesquisa e Desenvolvimento;1;1;Médica;1;1068;1;Feminino;66;2;1;Cientista Pesquisador;3;Divorciado;2007;Ate 5k;25265;1;Sim;Não;13;3;3;80;2;5;5;3;5;3;1;3
RM782;26;26-35;Não;Viaja_Raramente;192;Pesquisa e Desenvolvimento;1;2;Médica;1;1083;1;Masculino;59;2;1;Técnico de laboratório;1;Casado;3955;Ate 5k;11141;1;Sim;Não;16;3;1;80;2;6;2;3;5;3;1;3
RM798;26;26-35;Sim;Viaja_Raramente;1330;Pesquisa e Desenvolvimento;21;3;Médica;1;1107;1;Masculino;37;3;1;Técnico de laboratório;3;Divorciado;2377;Ate 5k;19373;1;Sim;Não;20;4;3;80;1;1;0;2;1;1;0;0
RM844;26;26-35;Não;Viaja_Raramente;1384;Pesquisa e Desenvolvimento;3;4;Médica;1;1177;1;Masculino;82;4;1;Técnico de laboratório;4;Casado;4420;Ate 5k;13421;1;Sim;Não;22;4;2;80;1;8;2;3;8;7;0;7
RM913;26;26-35;Não;Viaja_Raramente;583;Pesquisa e Desenvolvimento;4;2;Ciências Humanas;1;1275;3;Masculino;53;3;1;Cientista Pesquisador;4;Solteiro;2875;Ate 5k;9973;1;Sim;Sim;20;4;2;80;0;8;2;2;8;5;2;2
RM999;26;26-35;Não;Viaja_Raramente;683;Pesquisa e Desenvolvimento;2;1;Médica;1;1407;1;Masculino;36;2;1;Cientista Pesquisador;4;Solteiro;3904;Ate 5k;4050;0;Sim;Não;12;3;4;80;0;5;2;3;4;3;1;1
RM1005;26;26-35;Não;Viaja_Raramente;652;Pesquisa e Desenvolvimento;7;3;Outro;1;1417;3;Masculino;100;4;1;Técnico de laboratório;1;Solteiro;3578;Ate 5k;23577;0;Sim;Não;12;3;4;80;0;8;2;3;7;7;0;7
RM1119;26;26-35;Não;Viaja_Raramente;474;Pesquisa e Desenvolvimento;3;3;Ciências Humanas;1;1581;1;Feminino;89;3;1;Cientista Pesquisador;4;Casado;2061;Ate 5k;11133;1;Sim;Não;21;4;1;80;0;1;5;3;1;0;0;0
RM1207;26;26-35;Não;Não_Viaja;786;Pesquisa e Desenvolvimento;7;3;Médica;1;1693;4;Masculino;76;3;1;Técnico de laboratório;4;Solteiro;2570;Ate 5k;11925;1;Sim;Não;20;4;3;80;0;7;5;3;7;7;5;7
RM1225;26;26-35;Não;Viaja_Raramente;390;Pesquisa e Desenvolvimento;17;4;Médica;1;1718;4;Masculino;62;1;1;Técnico de laboratório;3;Casado;2305;Ate 5k;6217;1;Sim;Não;15;3;3;80;3;3;3;4;3;2;0;2
RM1298;26;26-35;Sim;Viaja_Raramente;920;Recursos Humanos;20;2;Médica;1;1818;4;Feminino;69;3;1;Recursos Humanos;2;Casado;2148;Ate 5k;6889;0;Sim;Sim;11;3;3;80;0;6;3;3;5;1;1;4
RM1310;26;26-35;Não;Viaja_Raramente;572;Vendas;10;3;Médica;1;1836;3;Masculino;46;3;2;Vendas Executive;4;Solteiro;4684;Ate 5k;9125;1;Sim;Não;13;3;1;80;0;5;4;3;5;3;1;2
RM1350;26;26-35;Não;Viaja_Raramente;482;Pesquisa e Desenvolvimento;1;2;Ciências Humanas;1;1893;2;Feminino;90;2;1;Cientista Pesquisador;3;Casado;2933;Ate 5k;14908;1;Sim;Sim;13;3;3;80;1;1;3;2;1;0;1;0
RM1362;26;26-35;Não;Viaja_Frequentemente;1096;Pesquisa e Desenvolvimento;6;3;Outro;1;1918;3;Masculino;61;4;1;Técnico de laboratório;4;Casado;2544;Ate 5k;7102;0;Sim;Não;18;3;1;80;1;8;3;3;7;7;7;7
RM1387;26;26-35;Não;Viaja_Raramente;157;Pesquisa e Desenvolvimento;1;3;Médica;1;1952;3;Masculino;95;3;1;Técnico de laboratório;1;Solteiro;2867;Ate 5k;20006;0;Sim;Não;13;3;4;80;0;8;6;2;7;7;7;6
RM1465;26;26-35;Não;Viaja_Raramente;1167;Vendas;5;3;Outro;1;2060;4;Feminino;30;2;1;Representativo de Vendas;3;Solteiro;2966;Ate 5k;21378;0;Sim;Não;18;3;4;80;0;5;2;3;4;2;0;0
RM1465;26;26-35;Não;Viaja_Raramente;1167;Vendas;5;3;Outro;1;2060;4;Feminino;30;2;1;Representativo de Vendas;3;Solteiro;2966;Ate 5k;21378;0;Sim;Não;18;3;4;80;0;5;2;3;4;2;0;5
RM005;27;26-35;Não;Viaja_Raramente;591;Pesquisa e Desenvolvimento;2;1;Médica;1;7;1;Masculino;40;3;1;Técnico de laboratório;2;Casado;3468;Ate 5k;16632;9;Sim;Não;12;3;4;80;1;6;3;3;2;2;2;2
RM042;27;26-35;Não;Viaja_Raramente;1240;Pesquisa e Desenvolvimento;2;4;Ciências Humanas;1;54;4;Feminino;33;3;1;Técnico de laboratório;1;Divorciado;2341;Ate 5k;19715;1;Sim;Não;13;3;4;80;1;1;6;3;1;0;0;0
RM044;27;26-35;Não;Viaja_Frequentemente;994;Vendas;8;3;Ciências Humanas;1;56;4;Masculino;37;3;3;Vendas Executive;3;Solteiro;8726;5k-10k;2975;1;Sim;Não;15;3;4;80;0;9;0;3;9;8;1;7
RM162;27;26-35;Não;Não_Viaja;691;Pesquisa e Desenvolvimento;9;3;Médica;1;218;4;Masculino;57;3;1;Cientista Pesquisador;2;Divorciado;2024;Ate 5k;5970;6;Sim;Não;18;3;4;80;1;6;1;1;2;2;2;2
RM165;27;26-35;Não;Não_Viaja;1450;Pesquisa e Desenvolvimento;3;3;Médica;1;224;3;Masculino;79;2;1;Cientista Pesquisador;3;Divorciado;2566;Ate 5k;25326;1;Sim;Sim;15;3;4;80;1;1;2;2;1;1;0;1
RM171;27;26-35;Não;Viaja_Raramente;1157;Pesquisa e Desenvolvimento;17;3;Graduação Técnica;1;233;3;Masculino;51;3;1;Cientista Pesquisador;2;Casado;3058;Ate 5k;13364;0;Sim;Sim;16;3;4;80;1;6;3;2;5;2;1;1
RM192;27;26-35;Não;Viaja_Raramente;894;Pesquisa e Desenvolvimento;9;3;Médica;1;260;4;Feminino;99;3;1;Cientista Pesquisador;2;Solteiro;2279;Ate 5k;11781;1;Sim;Não;16;3;4;80;0;7;2;2;7;7;0;3
RM201;27;26-35;Não;Viaja_Frequentemente;472;Pesquisa e Desenvolvimento;1;1;Graduação Técnica;1;274;3;Masculino;60;2;2;Diretor de Manufatura;1;Casado;4298;Ate 5k;9679;5;Sim;Não;19;3;3;80;1;6;1;3;2;2;2;0
RM213;27;26-35;Não;Viaja_Frequentemente;1242;Vendas;20;3;Ciências Humanas;1;293;4;Feminino;90;3;2;Vendas Executive;3;Solteiro;9981;5k-10k;12916;1;Sim;Não;14;3;4;80;0;7;2;3;7;7;0;7
RM319;27;26-35;Não;Viaja_Raramente;1220;Pesquisa e Desenvolvimento;5;3;Ciências Humanas;1;434;3;Feminino;85;3;1;Cientista Pesquisador;2;Solteiro;2478;Ate 5k;20938;1;Sim;Sim;12;3;2;80;0;4;2;2;4;3;1;2
RM321;27;26-35;Não;Viaja_Raramente;1377;Vendas;2;3;Ciências Humanas;1;437;4;Masculino;74;3;2;Vendas Executive;3;Solteiro;4478;Ate 5k;5242;1;Sim;Sim;11;3;1;80;0;5;3;3;5;4;0;4
RM332;27;26-35;Não;Não_Viaja;210;Vendas;1;1;Marketing;1;449;3;Masculino;73;3;2;Vendas Executive;2;Casado;6349;5k-10k;22107;0;Sim;Sim;13;3;4;80;1;6;0;3;5;4;1;4
RM340;27;26-35;Não;Viaja_Raramente;1130;Vendas;8;4;Marketing;1;458;2;Feminino;56;3;2;Vendas Executive;2;Casado;6214;5k-10k;3415;1;Sim;Não;18;3;1;80;1;8;3;3;8;7;0;7
RM374;27;26-35;Não;Viaja_Raramente;1469;Pesquisa e Desenvolvimento;1;2;Médica;1;497;4;Masculino;82;3;1;Técnico de laboratório;2;Divorciado;3816;Ate 5k;17881;1;Sim;Não;11;3;2;80;1;5;2;3;5;2;0;4
RM486;27;26-35;Não;Viaja_Raramente;798;Pesquisa e Desenvolvimento;6;4;Médica;1;655;1;Feminino;66;2;1;Cientista Pesquisador;3;Divorciado;2187;Ate 5k;5013;0;Sim;Não;12;3;3;80;2;6;5;2;5;3;0;3
RM496;27;26-35;Sim;Viaja_Raramente;1420;Vendas;2;1;Marketing;1;667;3;Masculino;85;3;1;Representativo de Vendas;1;Divorciado;3041;Ate 5k;16346;0;Sim;Não;11;3;2;80;1;5;3;3;4;3;0;2
RM513;27;26-35;Não;Viaja_Raramente;1115;Pesquisa e Desenvolvimento;3;4;Médica;1;700;1;Masculino;54;2;1;Cientista Pesquisador;4;Solteiro;2045;Ate 5k;15174;0;Sim;Não;13;3;4;80;0;5;0;3;4;2;1;1
RM522;27;26-35;Não;Viaja_Frequentemente;1410;Vendas;3;1;Médica;1;714;4;Feminino;71;4;2;Vendas Executive;4;Divorciado;4647;Ate 5k;16673;1;Sim;Sim;20;4;2;80;2;6;3;3;6;5;0;4
RM531;27;26-35;Não;Viaja_Raramente;608;Pesquisa e Desenvolvimento;1;2;Ciências Humanas;1;725;3;Feminino;68;3;3;Diretor de Manufatura;1;Casado;7412;5k-10k;6009;1;Sim;Não;11;3;4;80;0;9;3;3;9;7;0;7
RM538;27;26-35;Não;Viaja_Frequentemente;294;Pesquisa e Desenvolvimento;10;2;Ciências Humanas;1;733;4;Masculino;32;3;3;Diretor de Manufatura;1;Divorciado;8793;5k-10k;4809;1;Sim;Não;21;4;3;80;2;9;4;2;9;7;1;7
RM555;27;26-35;Não;Viaja_Raramente;975;Pesquisa e Desenvolvimento;7;3;Médica;1;764;4;Feminino;55;2;2;Representante de saúde;1;Solteiro;6811;5k-10k;23398;8;Sim;Não;19;3;1;80;0;9;2;1;7;6;0;7
RM577;27;26-35;Não;Viaja_Frequentemente;829;Vendas;8;1;Marketing;1;800;3;Masculino;84;3;2;Vendas Executive;4;Casado;4342;Ate 5k;24008;0;Sim;Não;19;3;2;80;1;5;3;3;4;2;1;1
RM611;27;26-35;Não;Viaja_Raramente;269;Pesquisa e Desenvolvimento;5;1;Graduação Técnica;1;844;3;Masculino;42;2;3;Research Director;4;Divorciado;12808;10k-15k;8842;1;Sim;Sim;16;3;2;80;1;9;3;3;9;8;0;8
RM616;27;26-35;Não;Não_Viaja;443;Pesquisa e Desenvolvimento;3;3;Médica;1;850;4;Masculino;50;3;1;Cientista Pesquisador;4;Casado;1706;Ate 5k;16571;1;Sim;Não;11;3;3;80;3;0;6;2;0;0;0;0
RM671;27;26-35;Não;Viaja_Raramente;618;Pesquisa e Desenvolvimento;4;3;Ciências Humanas;1;933;2;Feminino;76;3;1;Cientista Pesquisador;3;Solteiro;2318;Ate 5k;17808;1;Sim;Não;19;3;3;80;0;1;2;3;1;1;0;0
RM718;27;26-35;Não;Viaja_Raramente;1134;Pesquisa e Desenvolvimento;16;4;Graduação Técnica;1;1001;3;Feminino;37;3;1;Técnico de laboratório;2;Casado;2811;Ate 5k;12086;9;Sim;Não;14;3;2;80;1;4;2;3;2;2;2;2
RM740;27;26-35;Não;Viaja_Raramente;1055;Pesquisa e Desenvolvimento;2;4;Ciências Humanas;1;1027;1;Feminino;47;3;2;Diretor de Manufatura;4;Casado;4227;Ate 5k;4658;0;Sim;Não;18;3;2;80;1;4;2;3;3;2;2;2
RM787;27;26-35;Não;Não_Viaja;1277;Pesquisa e Desenvolvimento;8;5;Ciências Humanas;1;1094;1;Masculino;87;1;1;Técnico de laboratório;3;Casado;4621;Ate 5k;5869;1;Sim;Não;19;3;4;80;3;3;4;3;3;2;1;2
RM834;27;26-35;Não;Viaja_Raramente;199;Pesquisa e Desenvolvimento;6;3;Ciências Humanas;1;1162;4;Masculino;55;2;1;Cientista Pesquisador;3;Casado;2539;Ate 5k;7950;1;Sim;Não;13;3;3;80;1;4;0;3;4;2;2;2
RM890;27;26-35;Não;Viaja_Raramente;1103;Pesquisa e Desenvolvimento;14;3;Ciências Humanas;1;1244;1;Masculino;42;3;1;Cientista Pesquisador;1;Casado;2235;Ate 5k;14377;1;Sim;Sim;14;3;4;80;2;9;3;2;9;7;6;8
RM903;27;26-35;Não;Viaja_Raramente;1167;Pesquisa e Desenvolvimento;4;2;Ciências Humanas;1;1259;1;Masculino;76;3;1;Cientista Pesquisador;3;Divorciado;2517;Ate 5k;3208;1;Sim;Não;11;3;2;80;3;5;2;3;5;3;0;3
RM971;27;26-35;Não;Viaja_Raramente;1291;Vendas;11;3;Médica;1;1364;3;Feminino;98;4;1;Representativo de Vendas;4;Casado;2534;Ate 5k;6527;8;Sim;Não;14;3;2;80;1;5;4;3;1;0;0;0
RM975;27;26-35;Não;Viaja_Frequentemente;793;Vendas;2;1;Ciências Humanas;1;1371;4;Masculino;43;1;2;Vendas Executive;4;Solteiro;5071;5k-10k;20392;3;Sim;Não;20;4;2;80;0;8;3;3;6;2;0;0
RM997;27;26-35;Não;Viaja_Raramente;205;Vendas;10;3;Marketing;1;1403;4;Feminino;98;2;2;Vendas Executive;4;Casado;5769;5k-10k;7100;1;Sim;Sim;11;3;4;80;0;6;3;3;6;2;4;4
RM998;27;26-35;Sim;Viaja_Raramente;135;Pesquisa e Desenvolvimento;17;4;Ciências Humanas;1;1405;4;Feminino;51;3;1;Cientista Pesquisador;3;Solteiro;2394;Ate 5k;25681;1;Sim;Sim;13;3;4;80;0;8;2;3;8;2;7;7
RM1018;27;26-35;Não;Viaja_Raramente;1377;Pesquisa e Desenvolvimento;11;1;Ciências Humanas;1;1434;2;Masculino;91;3;1;Técnico de laboratório;1;Casado;2099;Ate 5k;7679;0;Sim;Não;14;3;2;80;0;6;3;4;5;0;1;4
RM1150;27;26-35;Não;Viaja_Raramente;1302;Pesquisa e Desenvolvimento;19;3;Outro;1;1619;4;Masculino;67;2;1;Técnico de laboratório;1;Divorciado;4066;Ate 5k;16290;1;Sim;Não;11;3;1;80;2;7;3;3;7;7;0;7
RM1170;27;26-35;Não;Viaja_Raramente;486;Pesquisa e Desenvolvimento;8;3;Médica;1;1647;2;Feminino;86;4;1;Cientista Pesquisador;3;Casado;3517;Ate 5k;22490;7;Sim;Não;17;3;1;80;0;5;0;3;3;2;0;2
RM1171;27;26-35;Não;Viaja_Frequentemente;591;Pesquisa e Desenvolvimento;2;3;Médica;1;1648;4;Masculino;87;3;1;Cientista Pesquisador;4;Solteiro;2580;Ate 5k;6297;2;Sim;Não;13;3;3;80;0;6;0;2;4;2;1;2
RM1249;27;26-35;Não;Viaja_Raramente;1054;Pesquisa e Desenvolvimento;8;3;Médica;1;1751;3;Feminino;67;3;1;Cientista Pesquisador;4;Solteiro;3445;Ate 5k;6152;1;Sim;Não;11;3;3;80;0;6;5;2;6;2;1;4
RM1318;27;26-35;Não;Viaja_Frequentemente;1297;Pesquisa e Desenvolvimento;5;2;Ciências Humanas;1;1850;4;Feminino;53;3;1;Técnico de laboratório;4;Solteiro;2379;Ate 5k;19826;0;Sim;Sim;14;3;3;80;0;6;3;2;5;4;0;2
RM1329;27;26-35;Não;Viaja_Raramente;728;Vendas;23;1;Médica;1;1864;2;Feminino;36;2;2;Representativo de Vendas;3;Casado;3540;Ate 5k;7018;1;Sim;Não;21;4;4;80;1;9;5;3;9;8;5;8
RM1335;27;26-35;Não;Viaja_Frequentemente;1131;Pesquisa e Desenvolvimento;15;3;Ciências Humanas;1;1870;4;Feminino;77;2;1;Cientista Pesquisador;1;Casado;4774;Ate 5k;23844;0;Sim;Não;19;3;4;80;1;8;2;2;7;6;7;3
